phi,x,y,z,kappa
5.288347633542818,-0.06546592959867525,0.5316476185184761,3.480887239634271,0.45575869192080315
5.340707511102648,0.12425976073005096,0.6175677800677826,3.510436667015799,0.47418376124568773
5.393067388662478,0.31745285482319535,0.6900754396437366,3.5242999025686803,0.4922098302438145
5.445427266222308,0.5123379114573761,0.7486380175750149,3.522591253831272,0.5086591952732729
5.497787143782138,0.7071067811865467,0.7928932188134521,3.5055626416355112,0.5228026996370946
5.550147021341967,0.8999375203788715,0.8226522366935513,3.473614176701151,0.5346574145503867
5.602506898901797,1.0890134976836081,0.8379010100508713,3.427273992801644,0.5447375782336553
5.654866776461628,1.272542485937368,0.8387995221502574,3.36716069269,0.5534988163049542
5.707226654021457,1.4487755325591216,0.8256791514488746,3.2939505309293224,0.5609407153603164
5.759586531581287,1.6160254037844366,0.7990381056766583,3.2083650093183107,0.5666491039031258
5.811946409141117,1.7726844026270765,0.7595349918228746,3.1111791183919784,0.570173681373935
5.864306286700947,1.917241367180886,0.7079805951402921,3.003237662116873,0.5713852126387167
5.916666164260777,2.0482976647132918,0.6453279599929875,2.8854654973458334,0.5705360193989323
5.969026041820607,2.1645820078575744,0.5726608840637624,2.7588667076223525,0.5680654397697052
6.021385919380436,2.264963931965725,0.4911809548974804,2.6245191898822036,0.5644260652475632
6.073745796940266,2.348465787197706,0.4021932737959419,2.4835749265945446,0.5601259680143716
6.126105674500097,2.414273115037868,0.30709102652219084,2.3372686756868157,0.5558905826815131
6.178465552059926,2.461743296468981,0.20733907295898724,2.1869245851188106,0.5526574224683781
6.230825429619756,2.4904123778069835,0.10445673865853744,2.0339424015148766,0.5512294413976269
